Id;POITypeId;POIName_de;POIName_fr;POIName_it;POIName_en;address_city;address_kantoncode;address_zip;address_countrycode;address_street;address_technicalplz6;address_gemeindeid;geopoint;contact_phone;contact_fax;contact_email_addresse_de;contact_email_addresse_fr;contact_email_addresse_it;contact_email_addresse_en;pickuptime_description_de;pickuptime_description_fr;pickuptime_description_it;pickuptime_description_en;pickuptime_time;AdditionalDescription;OfferPackage;OpeningHoursEvent;AccessInformation;service_servicetypeid;poityp_de;Verarbeitung_de;poityp_fr;Verarbeitung_fr;poityp_it;Verarbeitung_it;poityp_en;Verarbeitung_en;ForPrivateCustomer;ForBusinessCustomer;groupename_de;service_de;url_de;urlmobil_de;groupename_fr;service_fr;url_fr;urlmobil_fr;groupename_it;service_it;url_it;urlmobil_it;groupename_en;service_en;url_en;urlmobil_en
004PSTMAT_00425889416;004PSTMAT;Postomat St. Gallen, Riethüsli;Postomat St. Gallen, Riethüsli;Postomat St. Gallen, Riethüsli;Postomat St. Gallen, Riethüsli;St. Gallen;SG;9012;CH;Teufenerstrasse 144;;3203;47.41140895,9.36629422;;;;;;;;;;;;;;;;004BARGEUR;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in EUR;;;Trafic des paiements;Retrait d'espèces en EUR;;;Traffico dei pagamenti;Prelievo in contanti in EUR;;;Payment transactions;Cash withdrawals in EUR;;
004PSTMAT_00429969402;004PSTMAT;Postomat St. Gallen, EKZ Neumarkt;Postomat St. Gallen, EKZ Neumarkt;Postomat St. Gallen, EKZ Neumarkt;Postomat St. Gallen, EKZ Neumarkt;St. Gallen;SG;9000;CH;Vadianstrasse 25;;3203;47.42202497,9.37170272;;;;;;;;;;;;;;;;004AUDIO;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Audiounterstützung für Sehbehinderte;;;Trafic des paiements;Assistance vocale pour malvoyant(e)s;;;Traffico dei pagamenti;Postomat con assistenza audio;;;Payment transactions;Audio supported Postomat;;
004PSTMAT_00429969402;004PSTMAT;Postomat St. Gallen, EKZ Neumarkt;Postomat St. Gallen, EKZ Neumarkt;Postomat St. Gallen, EKZ Neumarkt;Postomat St. Gallen, EKZ Neumarkt;St. Gallen;SG;9000;CH;Vadianstrasse 25;;3203;47.42202497,9.37170272;;;;;;;;;;;;;;;;004BARGEUR;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in EUR;;;Trafic des paiements;Retrait d'espèces en EUR;;;Traffico dei pagamenti;Prelievo in contanti in EUR;;;Payment transactions;Cash withdrawals in EUR;;
004PSTMAT_00426159419;004PSTMAT;Postomat St. Gallen, EKZ Shopping Arena;Postomat St. Gallen, EKZ Shopping Arena;Postomat St. Gallen, EKZ Shopping Arena;Postomat St. Gallen, EKZ Shopping Arena;St. Gallen;SG;9015;CH;Zürcherstrasse 464;;3203;47.40807486,9.30411041;;;;;;;;;;;;;;;;004BARGEUR;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in EUR;;;Trafic des paiements;Retrait d'espèces en EUR;;;Traffico dei pagamenti;Prelievo in contanti in EUR;;;Payment transactions;Cash withdrawals in EUR;;
004PSTMAT_00431029408;004PSTMAT;Postomat St. Gallen, Filiale Brühltor;Postomat St. Gallen, Filiale Brühltor;Postomat St. Gallen, Filiale Brühltor;Postomat St. Gallen, Filiale Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;;3203;47.42601457,9.37737594;;;;;;;;;;;;;;;;004AUDIO;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Audiounterstützung für Sehbehinderte;;;Trafic des paiements;Assistance vocale pour malvoyant(e)s;;;Traffico dei pagamenti;Postomat con assistenza audio;;;Payment transactions;Audio supported Postomat;;
004PSTMAT_00431029408;004PSTMAT;Postomat St. Gallen, Filiale Brühltor;Postomat St. Gallen, Filiale Brühltor;Postomat St. Gallen, Filiale Brühltor;Postomat St. Gallen, Filiale Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;;3203;47.42601457,9.37737594;;;;;;;;;;;;;;;;004BARGCHF;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in CHF;;;Trafic des paiements;Retrait d'espèces en CHF;;;Traffico dei pagamenti;Prelievo in contanti in CHF;;;Payment transactions;Cash withdrawals in CHF;;
004PSTMAT_00431029408;004PSTMAT;Postomat St. Gallen, Filiale Brühltor;Postomat St. Gallen, Filiale Brühltor;Postomat St. Gallen, Filiale Brühltor;Postomat St. Gallen, Filiale Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;;3203;47.42601457,9.37737594;;;;;;;;;;;;;;;;004BARGEUR;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in EUR;;;Trafic des paiements;Retrait d'espèces en EUR;;;Traffico dei pagamenti;Prelievo in contanti in EUR;;;Payment transactions;Cash withdrawals in EUR;;
004PSTMAT_00417619412;004PSTMAT;Postomat St. Gallen, Filiale Langgass;Postomat St. Gallen, Filiale Langgass;Postomat St. Gallen, Filiale Langgass;Postomat St. Gallen, Filiale Langgass;St. Gallen;SG;9008;CH;Langgasse 16;;3203;47.43482876,9.3855732;;;;;;;;;;;;;;;;0047x24;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Postomat zugänglich 7/24;;;Trafic des paiements;Postomat accessible 7/24;;;Traffico dei pagamenti;Postomat accessibile 7/24;;;Payment transactions;24/7 Postomat;;
004PSTMAT_00426819402;004PSTMAT;Postomat St. Gallen, Personenunterführung Rathaus;Postomat St. Gallen, Personenunterführung Rathaus;Postomat St. Gallen, Personenunterführung Rathaus;Postomat St. Gallen, Personenunterführung Rathaus;St. Gallen;SG;9000;CH;Bahnhofplatz 2;;3203;47.42370884,9.37000068;;;;;;;;;;;;;;;;004AUDIO;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Audiounterstützung für Sehbehinderte;;;Trafic des paiements;Assistance vocale pour malvoyant(e)s;;;Traffico dei pagamenti;Postomat con assistenza audio;;;Payment transactions;Audio supported Postomat;;
004PSTMAT_00426819402;004PSTMAT;Postomat St. Gallen, Personenunterführung Rathaus;Postomat St. Gallen, Personenunterführung Rathaus;Postomat St. Gallen, Personenunterführung Rathaus;Postomat St. Gallen, Personenunterführung Rathaus;St. Gallen;SG;9000;CH;Bahnhofplatz 2;;3203;47.42370884,9.37000068;;;;;;;;;;;;;;;;004BARGCHF;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in CHF;;;Trafic des paiements;Retrait d'espèces en CHF;;;Traffico dei pagamenti;Prelievo in contanti in CHF;;;Payment transactions;Cash withdrawals in CHF;;
004PSTMAT_00426819402;004PSTMAT;Postomat St. Gallen, Personenunterführung Rathaus;Postomat St. Gallen, Personenunterführung Rathaus;Postomat St. Gallen, Personenunterführung Rathaus;Postomat St. Gallen, Personenunterführung Rathaus;St. Gallen;SG;9000;CH;Bahnhofplatz 2;;3203;47.42370884,9.37000068;;;;;;;;;;;;;;;;004BARGEUR;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in EUR;;;Trafic des paiements;Retrait d'espèces en EUR;;;Traffico dei pagamenti;Prelievo in contanti in EUR;;;Payment transactions;Cash withdrawals in EUR;;
004PSTMAT_00428409419;004PSTMAT;Postomat St. Gallen, Filiale Winkeln;Postomat St. Gallen, Filiale Winkeln;Postomat St. Gallen, Filiale Winkeln;Postomat St. Gallen, Filiale Winkeln;St. Gallen;SG;9015;CH;Herisauer Strasse 62;;3203;47.40411119,9.30219588;;;;;;;;;;;;;;;;0047x24;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Postomat zugänglich 7/24;;;Trafic des paiements;Postomat accessible 7/24;;;Traffico dei pagamenti;Postomat accessibile 7/24;;;Payment transactions;24/7 Postomat;;
004PSTMAT_00428409419;004PSTMAT;Postomat St. Gallen, Filiale Winkeln;Postomat St. Gallen, Filiale Winkeln;Postomat St. Gallen, Filiale Winkeln;Postomat St. Gallen, Filiale Winkeln;St. Gallen;SG;9015;CH;Herisauer Strasse 62;;3203;47.40411119,9.30219588;;;;;;;;;;;;;;;;004BARGCHF;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in CHF;;;Trafic des paiements;Retrait d'espèces en CHF;;;Traffico dei pagamenti;Prelievo in contanti in CHF;;;Payment transactions;Cash withdrawals in CHF;;
004PSTMAT_00428409419;004PSTMAT;Postomat St. Gallen, Filiale Winkeln;Postomat St. Gallen, Filiale Winkeln;Postomat St. Gallen, Filiale Winkeln;Postomat St. Gallen, Filiale Winkeln;St. Gallen;SG;9015;CH;Herisauer Strasse 62;;3203;47.40411119,9.30219588;;;;;;;;;;;;;;;;004BARGEUR;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in EUR;;;Trafic des paiements;Retrait d'espèces en EUR;;;Traffico dei pagamenti;Prelievo in contanti in EUR;;;Payment transactions;Cash withdrawals in EUR;;
001AG-PICK_001205696;001AG-PICK;PickPost-Stelle 9014 St. Gallen Bruggen Migros;Point PickPost 9014 St. Gallen Bruggen Migros;Punto PickPost 9014 St. Gallen Bruggen Migros;PickPost point 9014 St. Gallen Bruggen Migros;St. Gallen;SG;9014;CH;Fürstenlandstrasse 157;901447;3203;47.41008359,9.33541347;0800 888 099;;pickpost@post.ch;pickpost@post.ch;pickpost@post.ch;pickpost@post.ch;;;;;;;"{""@OfferPackageId"": ""001BRPA""}";;"[{""@lang"": ""de"", ""#text"": ""Melden Sie sich am Migros-Kundendienst, um Ihre Bestellung abzuholen.""}, {""@lang"": ""fr"", ""#text"": ""Annoncez-vous à l'accueil client Migros pour emporter votre commande.""}, {""@lang"": ""it"", ""#text"": ""Rivolgiti al Servizio clienti della Migros per ritirare il tuo ordine.""}, {""@lang"": ""en"", ""#text"": ""Melden Sie sich am Migros-Kundendienst, um Ihre Bestellung abzuholen.""}]";001800022;PickPost-Drittstelle;;Points tiers PickPost;;Punto PickPost di terzi;;External PickPost point;;;;Briefe und Pakete;Pakete versenden;;;Lettres et colis;Expédition de colis;;;Lettere e pacchi;Inviare pacchi;;;Letters and parcels;Sending parcels;;
004PSTMAT_00421279418;004PSTMAT;Postomat St. Gallen, Filiale Bruggen;Postomat St. Gallen, Filiale Bruggen;Postomat St. Gallen, Filiale Bruggen;Postomat St. Gallen, Filiale Bruggen;St. Gallen;SG;9014;CH;Zürcher Strasse 257;;3203;47.40937096,9.33119214;;;;;;;;;;;;;;;;004AUDIO;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Audiounterstützung für Sehbehinderte;;;Trafic des paiements;Assistance vocale pour malvoyant(e)s;;;Traffico dei pagamenti;Postomat con assistenza audio;;;Payment transactions;Audio supported Postomat;;
004PSTMAT_00427979417;004PSTMAT;Postomat St. Gallen, Ulmenstrasse 9;Postomat St. Gallen, Ulmenstrasse 9;Postomat St. Gallen, Ulmenstrasse 9;Postomat St. Gallen, Ulmenstrasse 9;St. Gallen;SG;9000;CH;Ulmenstrasse 9;;3203;47.42026139,9.35566655;;;;;;;;;;;;;;;;0047x24;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Postomat zugänglich 7/24;;;Trafic des paiements;Postomat accessible 7/24;;;Traffico dei pagamenti;Postomat accessibile 7/24;;;Payment transactions;24/7 Postomat;;
004PSTMAT_00427979417;004PSTMAT;Postomat St. Gallen, Ulmenstrasse 9;Postomat St. Gallen, Ulmenstrasse 9;Postomat St. Gallen, Ulmenstrasse 9;Postomat St. Gallen, Ulmenstrasse 9;St. Gallen;SG;9000;CH;Ulmenstrasse 9;;3203;47.42026139,9.35566655;;;;;;;;;;;;;;;;004AUDIO;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Audiounterstützung für Sehbehinderte;;;Trafic des paiements;Assistance vocale pour malvoyant(e)s;;;Traffico dei pagamenti;Postomat con assistenza audio;;;Payment transactions;Audio supported Postomat;;
001LZP_001116880;001LZP;Logistikzentrum 9000 St. Gallen;Centre logistique 9000 St. Gallen;Centro logistico 9000 St. Gallen;Logistics centre 9000 St. Gallen;St. Gallen;SG;9000;CH;Güterbahnhofstrasse 26;900070;3203;47.41526494,9.35894882;058 341 32 30;058 667 38 78;kundendienst@post.ch;kundendienst@post.ch;kundendienst@post.ch;kundendienst@post.ch;;;;;;"[{""@lang"": ""de"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""fr"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""it"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""en"", ""#text"": ""St. Gallen Distributionsbasis""}]";"{""@OfferPackageId"": ""001BRPA""}";;;001490002;Logistikzentrum Pakete;grössere Mengen Briefe und/oder Pakete/Sperrgut;Centre logistique colis;grands volumes, courrier et/ou colis/encombrants;Centro logistico pacchi;grandi quantità di lettere e/o pacchi/ingombranti;Logistics centre parcels;large volumes, letters and/or parcels/bulky goods;;;Briefe und Pakete;SameDay Nachmittag / Abend;;;Lettres et colis;SameDay après-midi / soir;;;Lettere e pacchi;SameDay pomeriggio / sera;;;Letters and parcels;SameDay afternoon / evening;;
001LZP_001116880;001LZP;Logistikzentrum 9000 St. Gallen;Centre logistique 9000 St. Gallen;Centro logistico 9000 St. Gallen;Logistics centre 9000 St. Gallen;St. Gallen;SG;9000;CH;Güterbahnhofstrasse 26;900070;3203;47.41526494,9.35894882;058 341 32 30;058 667 38 78;kundendienst@post.ch;kundendienst@post.ch;kundendienst@post.ch;kundendienst@post.ch;;;;;;"[{""@lang"": ""de"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""fr"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""it"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""en"", ""#text"": ""St. Gallen Distributionsbasis""}]";"{""@OfferPackageId"": ""001BRPA""}";;;001KLIMA;Logistikzentrum Pakete;grössere Mengen Briefe und/oder Pakete/Sperrgut;Centre logistique colis;grands volumes, courrier et/ou colis/encombrants;Centro logistico pacchi;grandi quantità di lettere e/o pacchi/ingombranti;Logistics centre parcels;large volumes, letters and/or parcels/bulky goods;;;Briefe und Pakete;Sendungen klimaneutral verschicken (pro clima);http://www.post.ch/klima;http://www.post.ch/klima;Lettres et colis;Déposer des envois sans impact sur le climat;http://www.poste.ch/climat;http://www.poste.ch/climat;Lettere e pacchi;Spedire invii in modo clima-neutrale;http://www.posta.ch/clima;http://www.posta.ch/clima;Letters and parcels;Send mail carbon-neutral;http://www.swisspost.ch/clima;http://www.swisspost.ch/clima
004PSTMAT_00418809402;004PSTMAT;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;St. Gallen;SG;9000;CH;Bahnhofplatz 5;;3203;47.4225031,9.37000998;;;;;;;;;;;;;;;;004BAREIN;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bareinzahlung;;;Trafic des paiements;Versements en espèces;;;Traffico dei pagamenti;Presso uffici postali;;;Payment transactions;Paying in cash;;
004PSTMAT_00418809402;004PSTMAT;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;St. Gallen;SG;9000;CH;Bahnhofplatz 5;;3203;47.4225031,9.37000998;;;;;;;;;;;;;;;;004BARGCHF;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in CHF;;;Trafic des paiements;Retrait d'espèces en CHF;;;Traffico dei pagamenti;Prelievo in contanti in CHF;;;Payment transactions;Cash withdrawals in CHF;;
004PSTMAT_00418809402;004PSTMAT;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;St. Gallen;SG;9000;CH;Bahnhofplatz 5;;3203;47.4225031,9.37000998;;;;;;;;;;;;;;;;004BARGEUR;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in EUR;;;Trafic des paiements;Retrait d'espèces en EUR;;;Traffico dei pagamenti;Prelievo in contanti in EUR;;;Payment transactions;Cash withdrawals in EUR;;
004PSTMAT_00418809402;004PSTMAT;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;St. Gallen;SG;9000;CH;Bahnhofplatz 5;;3203;47.4225031,9.37000998;;;;;;;;;;;;;;;;004BF;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Postomat zugänglich mit Rollstuhl;;;Trafic des paiements;Postomat accessible en chaise roulante;;;Traffico dei pagamenti;Postomat accessibile con sedia a rotelle;;;Payment transactions;Wheelchair-accessible Postomat;;
004PSTMAT_00418809402;004PSTMAT;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;St. Gallen;SG;9000;CH;Bahnhofplatz 5;;3203;47.4225031,9.37000998;;;;;;;;;;;;;;;;004EINZMUCHF;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Einzahlungen in Münzen CHF;;;Trafic des paiements;Versements en pièces de monnaie CHF;;;Traffico dei pagamenti;Versamenti in monete CHF;;;Payment transactions;Inpayments in coins CHF;;
004PSTMAT_00418809402;004PSTMAT;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;St. Gallen;SG;9000;CH;Bahnhofplatz 5;;3203;47.4225031,9.37000998;;;;;;;;;;;;;;;;004EINZNOTECHF;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Einzahlungen in Noten CHF;;;Trafic des paiements;Versements en billets de banque CHF;;;Traffico dei pagamenti;Versamenti in banconote CHF;;;Payment transactions;Inpayments in notes CHF;;
004PSTMAT_00426409402;004PSTMAT;Postomat St. Gallen, St. Gallen Silberturm;Postomat St. Gallen, St. Gallen Silberturm;Postomat St. Gallen, St. Gallen Silberturm;Postomat St. Gallen, St. Gallen Silberturm;St. Gallen;SG;9000;CH;Rorschacherstrasse 152;;3203;47.43097566,9.39531011;;;;;;;;;;;;;;;;004BARGEUR;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Bargeldbezug in EUR;;;Trafic des paiements;Retrait d'espèces en EUR;;;Traffico dei pagamenti;Prelievo in contanti in EUR;;;Payment transactions;Cash withdrawals in EUR;;
001AG-PICK_001205692;001AG-PICK;PickPost-Stelle 9006 St. Gallen Silbert. Denner;Point PickPost 9006 St. Gallen Silbert. Denner;Punto PickPost 9006 St. Gallen Silbert. Denner;PickPost point 9006 St. Gallen Silbert. Denner;St. Gallen;SG;9000;CH;Rorschacher Strasse 152;900647;3203;47.43101114,9.39560576;0800 888 099;;pickpost@post.ch;pickpost@post.ch;pickpost@post.ch;pickpost@post.ch;;;;;;;"{""@OfferPackageId"": ""001BRPA""}";;"[{""@lang"": ""de"", ""#text"": ""Melden Sie sich beim Filialpersonal, um Ihre Bestellung abzuholen.""}, {""@lang"": ""fr"", ""#text"": ""Annoncez-vous au personnel de filiale pour emporter votre commande.""}, {""@lang"": ""it"", ""#text"": ""Rivolgiti al personale di filiale per ritirare il tuo ordine.""}, {""@lang"": ""en"", ""#text"": ""Melden Sie sich beim Filialpersonal, um Ihre Bestellung abzuholen.""}]";001134032;PickPost-Drittstelle;;Points tiers PickPost;;Punto PickPost di terzi;;External PickPost point;;true;false;Briefe und Pakete;PickPost;http://www.post.ch/pickpost;http://www.post.ch/pickpost;Lettres et colis;PickPost;http://www.poste.ch/pickpost;http://www.poste.ch/pickpost;Lettere e pacchi;PickPost;http://www.posta.ch/pickpost;http://www.posta.ch/pickpost;Letters and parcels;PickPost;http://www.swisspost.ch/pickpost;http://www.swisspost.ch/pickpost
001AG-PICK_001205692;001AG-PICK;PickPost-Stelle 9006 St. Gallen Silbert. Denner;Point PickPost 9006 St. Gallen Silbert. Denner;Punto PickPost 9006 St. Gallen Silbert. Denner;PickPost point 9006 St. Gallen Silbert. Denner;St. Gallen;SG;9000;CH;Rorschacher Strasse 152;900647;3203;47.43101114,9.39560576;0800 888 099;;pickpost@post.ch;pickpost@post.ch;pickpost@post.ch;pickpost@post.ch;;;;;;;"{""@OfferPackageId"": ""001BRPA""}";;"[{""@lang"": ""de"", ""#text"": ""Melden Sie sich beim Filialpersonal, um Ihre Bestellung abzuholen.""}, {""@lang"": ""fr"", ""#text"": ""Annoncez-vous au personnel de filiale pour emporter votre commande.""}, {""@lang"": ""it"", ""#text"": ""Rivolgiti al personale di filiale per ritirare il tuo ordine.""}, {""@lang"": ""en"", ""#text"": ""Melden Sie sich beim Filialpersonal, um Ihre Bestellung abzuholen.""}]";001800022;PickPost-Drittstelle;;Points tiers PickPost;;Punto PickPost di terzi;;External PickPost point;;;;Briefe und Pakete;Pakete versenden;;;Lettres et colis;Expédition de colis;;;Lettere e pacchi;Inviare pacchi;;;Letters and parcels;Sending parcels;;
